time,deviation,yaw,speed,steer_cmd
0.0,0.007113149855285883,1.6284793615341187,0,-0.008891437319107354
0.0653376579284668,0.013468497432768345,1.6391249895095825,0,-0.01683562179096043
0.13699936866760254,0.008225202560424805,1.6483492851257324,0,-0.010281503200531006
0.20145463943481445,0.00448973011225462,1.6383702754974365,0,-0.0056121626403182745
0.2677938938140869,0.0022265049628913403,1.7154371738433838,0,-0.0027831312036141753
0.3414580821990967,0.006332503631711006,1.6863257884979248,0,-0.007915629539638758
0.40945935249328613,0.004451301414519548,1.7180479764938354,0,-0.0055641267681494355
0.46735477447509766,0.0036893850192427635,1.750839352607727,0,-0.004611731274053454
0.5479593276977539,-0.009668980725109577,1.8720641136169434,0.22292640194595972,-0.14336440248318583
0.6285500526428223,-0.006340401712805033,1.920953631401062,0.25491563931093286,-0.19757654823331733
0.6962015628814697,-0.001746408292092383,1.9433035850524902,0.28802014290965355,-0.2441568488576767
0.7523000240325928,-0.004458954092115164,1.9869333505630493,0.31949865105855035,-0.2979311497738707
0.8442988395690918,0.00835422147065401,2.0417919158935547,0.5031544771670998,-0.5469907042647526
0.8985373973846436,-0.013467111624777317,2.026827335357666,0.5696873417725354,-0.572742523683885
0.9449934959411621,0.0,2.0632240772247314,0.6072413809616762,-0.6746460670897457
1.0223073959350586,0.005878672935068607,2.0845324993133545,0.6340514066504509,-0.7395960543871916
1.1320338249206543,0.013801335357129574,2.073516368865967,0.6402618789270151,-0.7421916617371285
1.161226511001587,0.022916853427886963,2.0247962474823,0.6538907830628949,-0.702562150788265
1.2267520427703857,0.011628921143710613,1.993282675743103,0.6478914698206386,-0.6388244186182646
1.3126347064971924,0.006189460400491953,1.9812068939208984,0.6469085722560225,-0.6142891126837926
1.3738882541656494,0.002802410162985325,1.9357601404190063,0.6613202828991463,-0.5581863294516799
1.4412927627563477,-0.006349146831780672,1.9171571731567383,0.6480067227812611,-0.5090245400273338
1.4982211589813232,-0.013538728468120098,1.8880804777145386,0.6400320317136549,-0.45232915914432276
1.5639622211456299,-0.0198017917573452,1.9102329015731812,0.6417538255095249,-0.47738565925408305
1.6274127960205078,-0.020891159772872925,1.8527522087097168,0.6569374460617262,-0.40342581462349447
1.7000598907470703,-0.03145572915673256,1.8779306411743164,0.6235868990329758,-0.4037210596961525
1.768348217010498,-0.05121206119656563,2.1387622356414795,0.6361490247506282,-0.740146192734839
1.8394529819488525,-0.05746849253773689,2.188594341278076,0.6298262372561902,-0.7854950512517882
1.9015023708343506,-0.10154159367084503,2.369158983230591,0.6022239864317857,-0.8866784859533299
1.9705586433410645,-0.072201669216156,2.242642402648926,0.5973552983641999,-0.7835084791338374
2.051187515258789,-0.08201642334461212,2.2451529502868652,0.5861243785979495,-0.7575161903193453
2.1200387477874756,-0.16855521500110626,2.4629125595092773,0.5580913191598431,-0.8101915542747522
2.1791164875030518,-0.1508731096982956,2.4213666915893555,0.4968978769458882,-0.6891256825982467
2.2607719898223877,-0.1515079140663147,2.3808553218841553,0.47093855572279797,-0.6122327997020988
2.3265390396118164,-0.13810023665428162,2.313660144805908,0.4615254065501881,-0.5609877807190498
2.3943068981170654,-0.12618741393089294,2.306752920150757,0.47468930513173696,-0.5911102916897236
2.456042766571045,-0.12607446312904358,2.302851676940918,0.4741755537801128,-0.5872132294770822
2.5468621253967285,-0.11910421401262283,2.267164468765259,0.48631279712512404,-0.5841748863820948
2.5965676307678223,-0.1323225498199463,2.2923712730407715,0.48374638822593924,-0.5855330601671992
2.6655733585357666,-0.11149082332849503,2.2364206314086914,0.4903031948103825,-0.5721856371298372
2.7337071895599365,-0.10403560101985931,2.1787936687469482,0.5110274926551863,-0.5559477506424213
2.8087849617004395,-0.08092373609542847,2.1263794898986816,0.5112567953420715,-0.5325385552973037
2.871013641357422,-0.08799251914024353,2.1794071197509766,0.5233427411171697,-0.5931524466303982
2.9353246688842773,-0.0855083093047142,2.17979097366333,0.5154699584346311,-0.5860615833044819
3.0143659114837646,-0.08649617433547974,2.1937294006347656,0.5414421126265979,-0.6342167271794243
3.0834298133850098,-0.09349027276039124,2.207235097885132,0.5633451006394379,-0.6699543616120222
3.1441140174865723,-0.10276868939399719,2.212101936340332,0.5656658921601198,-0.6667913180073216
3.2134523391723633,-0.08793727308511734,2.1997923851013184,0.5710406986816807,-0.6795896476879995
3.2786099910736084,-0.10139473527669907,2.244586706161499,0.5854667561074286,-0.731719680092941
3.370054006576538,-0.10347267240285873,2.3118271827697754,0.5705114564086696,-0.7756983941352279
3.426938533782959,-0.08120515197515488,2.266040325164795,0.5665673605132925,-0.7513735476131902
3.4963901042938232,-0.09098737686872482,2.328456163406372,0.5753096308730664,-0.8153763436553118
3.5704405307769775,-0.08241003006696701,2.304898262023926,0.5980040096487581,-0.8384332969659926
3.630668878555298,-0.10202275961637497,2.3212993144989014,0.6029654460779431,-0.8388537706725342
3.7006382942199707,-0.07480921596288681,2.2849488258361816,0.6094846097145967,-0.8446050653333591
3.777662754058838,-0.09244339913129807,2.348576068878174,0.627855904642314,-0.9197759298305654
3.837587356567383,-0.08376745879650116,2.33018159866333,0.6241582696415727,-0.905127565836235
3.899449110031128,-0.07879334688186646,2.2762949466705322,0.6061180460109783,-0.8250938620768832
3.98410701751709,-0.03498981520533562,2.260985851287842,0.6155615146117178,-0.8772694707304357
4.037975072860718,-0.023843755945563316,2.2829678058624268,0.6316230670554404,-0.9401634689222026
4.122827768325806,-0.02611934021115303,2.24275803565979,0.6029428440086773,-0.849412606459994
4.210504531860352,-0.018513958901166916,2.198542356491089,0.608280991005693,-0.8164110405450763
4.253817319869995,-0.014629856683313847,2.1291892528533936,0.604184164326628,-0.7339740388119781
4.308001518249512,-0.014790322631597519,2.0731253623962402,0.6003394853604498,-0.6607663095361757
4.383389234542847,-0.013898905366659164,2.0125720500946045,0.5809046362860409,-0.5662796397028309
4.451467275619507,-0.020179184153676033,1.95317804813385,0.5851248018972537,-0.4878476196246664
4.515131235122681,-0.03033623658120632,1.8827847242355347,0.5790031091924692,-0.3797357093065994
4.580930233001709,-0.03460589423775673,1.8105627298355103,0.5829234395988063,-0.28205351421793423
4.660715818405151,-0.04656289145350456,1.7415436506271362,0.5612899943709242,-0.1659247026431282
4.729585409164429,-0.06298402696847916,1.681931495666504,0.5639776412216924,-0.06825966422748489
4.798014163970947,-0.08687850087881088,1.6236519813537598,0.5704615819153811,0.03777363141877048
4.856707334518433,-0.09524748474359512,1.56352961063385,0.5800666016724856,0.1289649402211035
4.923458814620972,-0.10299170762300491,1.5199469327926636,0.5789200453501901,0.19788849996668578
4.991649866104126,-0.09224729984998703,1.578447699546814,0.6028347461799478,0.10446982420052994
5.062426328659058,-0.10497933626174927,1.5509555339813232,0.6119589895764423,0.15975541439835753
5.136716365814209,-0.1072048544883728,1.5417792797088623,0.6114987787927275,0.17569835560890198
5.19439697265625,-0.10049953311681747,1.567758560180664,0.6118011344458261,0.12999190597160418
5.265591382980347,-0.1167956069111824,1.51167893409729,0.6389372597457204,0.23470773058964373
5.336795091629028,-0.09990840405225754,1.6365848779678345,0.6310096027382688,0.02739982470987759
5.4124391078948975,-0.11359498649835587,1.547810673713684,0.6279405962060711,0.1759097644497868
5.4778125286102295,-0.10386385768651962,1.5854421854019165,0.6436095628096596,0.10767900958451544
5.542084693908691,-0.10450398921966553,1.6188969612121582,0.6359070304625106,0.05877700211706814
5.612771272659302,-0.0969078540802002,1.6376774311065674,0.6356351960364606,0.02130611807083148
5.673477649688721,-0.08740221709012985,1.6598572731018066,0.6383079325389229,-0.024164216308791592
5.756775856018066,-0.08391886949539185,1.7846457958221436,0.6203053659907461,-0.20446297571583194
5.823655605316162,-0.07527056336402893,1.8531944751739502,0.6146019245810506,-0.30838391052268155
5.89350700378418,-0.07680994272232056,1.9974877834320068,0.6276546212733173,-0.5144279854428054
5.9551966190338135,-0.053391147404909134,2.100637674331665,0.6282398559961266,-0.6794100168234386
6.027071714401245,-0.0339442640542984,2.0856480598449707,0.6267872535320137,-0.6828588273417706
6.093345403671265,-0.06425042450428009,2.0778985023498535,0.6426919349248901,-0.6531709847992653
6.160310983657837,-0.05713287740945816,2.0951461791992188,0.6263794342240484,-0.6655369900964672
6.226799011230469,-0.056120146065950394,2.2208845615386963,0.6277426859414754,-0.8227215835852971
6.297372102737427,-0.0565936341881752,2.2097058296203613,0.6580478821093052,-0.8514152966078217
6.360849380493164,-0.04750559851527214,2.156304121017456,0.6513080320952738,-0.7864478163294492
6.440381288528442,-0.06217232346534729,2.1928043365478516,0.6531634329600795,-0.816641963986641
6.498732805252075,-0.0631822869181633,2.2468817234039307,0.667610569591546,-0.9027429258786367
6.575636148452759,-0.05484461411833763,2.236790895462036,0.6389910611613733,-0.8592128975176816
6.668136835098267,-0.06361406296491623,2.2926101684570312,0.6537051824084286,-0.9355270793968311
6.707364082336426,-0.04750216379761696,2.2438390254974365,0.6593085546295687,-0.9064532197325558
6.772924423217773,-0.06163931265473366,2.287465810775757,0.6422417857834011,-0.9143546032339672
6.84987473487854,-0.05292047932744026,2.304434061050415,0.6396053545707137,-0.9402706733734993
6.9232001304626465,-0.058141905814409256,2.266582727432251,0.6457700819095393,-0.9000620507241749
6.992045879364014,-0.04755507782101631,2.2265565395355225,0.6496311591690788,-0.871439007996974
7.0575995445251465,-0.04422866180539131,2.2011325359344482,0.6421453502567975,-0.8341680104392244
7.126669406890869,-0.05904274061322212,2.2478177547454834,0.6451056781669822,-0.875930396188586
7.193922519683838,-0.0390644408762455,2.2120909690856934,0.635556028624136,-0.8446648837884085
7.2555177211761475,-0.050875864923000336,2.2749104499816895,0.6262194538474466,-0.8890686728516056
7.328216314315796,-0.032193657010793686,2.2227413654327393,0.6257795131475669,-0.8520094607061603
7.410549879074097,-0.02937256544828415,2.2416868209838867,0.6411581846018781,-0.8999886797876541
7.468796730041504,-0.04052470624446869,2.2597694396972656,0.622324951444306,-0.8790978627436036
7.53497314453125,-0.03457426279783249,2.2228972911834717,0.6249786732974176,-0.8480738756044227
7.6105592250823975,-0.033001020550727844,2.2142560482025146,0.6340176364541928,-0.8526642591213873
7.67214560508728,-0.027061855420470238,2.1800832748413086,0.6200214373079814,-0.8000176422408938
7.738839626312256,-0.026117416098713875,2.2284364700317383,0.5857656458138385,-0.8087701783368447
7.796223402023315,-0.02856965735554695,2.165872097015381,0.5991428645055267,-0.7535646044931704
7.8647541999816895,-0.01280023343861103,2.1192171573638916,0.5830823690736057,-0.6983628966803145
7.935030937194824,-0.016610626131296158,2.122129440307617,0.5681103259754551,-0.6785718358574122
8.022041082382202,-0.001977351028472185,2.0682034492492676,0.5937901332448041,-0.6633445307662824
8.070780992507935,-0.0034051788970828056,2.00299334526062,0.6021978112678302,-0.5885091143961596
8.160640716552734,0.013107158243656158,1.9740207195281982,0.5768602686379235,-0.5483111347362396
8.222030878067017,-0.0006136956508271396,2.183213472366333,0.5725986862049601,-0.7727509682074529
8.28537654876709,-0.001828450825996697,2.1929163932800293,0.5868638190157605,-0.8014152963611924
8.364939451217651,0.004056388977915049,2.2585947513580322,0.5975318917013825,-0.896509528457104
8.427335739135742,0.009305143728852272,2.2541990280151367,0.5827653588827775,-0.8763810839603119
8.494702816009521,0.012552520260214806,2.2193050384521484,0.5894843168695778,-0.8524026709624122
8.558853149414062,0.002726847305893898,2.327418088912964,0.590354620779656,-0.9557696947407837
8.629797220230103,0.017207298427820206,2.2709102630615234,0.5856731772812335,-0.9082864517398942
8.691679239273071,0.004119274206459522,2.3848652839660645,0.5835006664228974,-1.0021497059554738
8.769055604934692,0.016548989340662956,2.3151726722717285,0.5808392138577354,-0.945472939190084
8.825722217559814,0.013025234453380108,2.3325538635253906,0.5842210663107932,-0.9638627690684335
8.90431022644043,0.024959884583950043,2.256537437438965,0.597278161893051,-0.9200273498096008
8.971585273742676,0.030117416754364967,2.2090606689453125,0.5903594578461955,-0.8642300587829376
9.038786888122559,0.01366058923304081,2.3253684043884277,0.5911223945364564,-0.9686030084874295
9.104224443435669,0.02644408866763115,2.268226146697998,0.6123122045282438,-0.9572099498569986
9.169299840927124,0.03714838996529579,2.256577253341675,0.6294370643752732,-0.9831651868825501
9.232868194580078,0.035002440214157104,2.20650053024292,0.6419381604984283,-0.9394487933309128
9.31847071647644,0.04594356194138527,2.1240739822387695,0.6284654893058489,-0.8335057359396548
9.366064071655273,0.0496702715754509,2.083526849746704,0.6358073330659169,-0.7950544243327103
9.451974630355835,0.06012479215860367,2.020108699798584,0.658625782923945,-0.7474243566139973
9.528337240219116,0.06289488822221756,1.9423177242279053,0.6421131088010139,-0.6264236776889857
9.579624891281128,0.06272262334823608,1.8872570991516113,0.6324412340467445,-0.5409276890137634
9.64759111404419,0.05682693049311638,1.8105329275131226,0.6469077828956864,-0.4320081450848873
9.727273225784302,0.053798381239175797,1.7575141191482544,0.6443813194638235,-0.34835394203261844
9.797201871871948,0.041623570024967194,1.7593994140625,0.6227849272134763,-0.3264249527096536
9.862112998962402,0.02932717464864254,1.712712049484253,0.6354622675878252,-0.2478762147602893
9.936025619506836,0.0168289877474308,1.6446599960327148,0.6331943665901779,-0.13084595960050704
10.001062154769897,0.001124383183196187,1.6039109230041504,0.6109292410458669,-0.04893887708774893
10.062982559204102,-0.008999832905828953,1.5646984577178955,0.5961784080733263,0.01979297020268802
10.12817645072937,-0.012679223902523518,1.4653805494308472,0.5985603997961513,0.16385417469330674
10.199618339538574,-0.029393941164016724,1.44581937789917,0.5998207374232167,0.21244904029342826
10.271315813064575,-0.04246172308921814,1.4545990228652954,0.5829528761470605,0.21190243362456337
10.333428859710693,-0.04305101931095123,1.5122133493423462,0.5860813974102099,0.13445345446462523
10.401383399963379,-0.051575567573308945,1.4886679649353027,0.5887617012546315,0.1779737399894968
10.466609477996826,-0.03873535618185997,1.4542341232299805,0.5751329570641883,0.20560378964228115
10.542887687683105,-0.039981335401535034,1.486149787902832,0.582790318163876,0.16576656127553374
10.615321397781372,-0.055124394595623016,1.575487494468689,0.6055255827806696,0.06223005593599522
10.679673671722412,-0.052333638072013855,1.6504265069961548,0.6342712605946539,-0.053149322165965754
10.749239921569824,-0.03411903977394104,1.5894856452941895,0.6381694037339027,0.01462209594061704
10.806199312210083,-0.02773476392030716,1.737573266029358,0.638439843458263,-0.21439424400590268
10.88657259941101,-0.014437267556786537,1.7311955690383911,0.643487849413449,-0.2234698435770717
10.959709405899048,-0.0036531323567032814,1.7985827922821045,0.6583635252712063,-0.3448146302001022
